ticker,quarter,fiscal_year,event_date,transcript_id,total_words,positive_count,negative_count,uncertainty_count,positive_ratio,negative_ratio,uncertainty_ratio,net_sentiment,sentiment_polarity
CRM,4,2015,2015-02-26 05:32:06,CRM_80160,3838,182,65,42,0.047420531526836895,0.016935904116727463,0.010943199583116207,0.030484627410109433,0.47368421052631576
CRM,-1,2014,2015-03-13 02:38:11,CRM_81231,2046,73,25,19,0.03567937438905181,0.012218963831867057,0.009286412512218964,0.023460410557184754,0.4897959183673469
CRM,1,2016,2015-05-21 02:00:05,CRM_85491,4062,206,71,36,0.05071393402264894,0.017479074347612013,0.008862629246676515,0.03323485967503693,0.48736462093862815
CRM,2,2016,2015-08-21 01:10:08,CRM_89815,4443,234,75,31,0.05266711681296422,0.01688048615800135,0.006977267611973891,0.03578663065496286,0.5145631067961165
CRM,3,2016,2015-11-19 04:35:10,CRM_94053,3779,170,60,39,0.0449854458851548,0.01587721619476052,0.010320190526594337,0.029108229690394283,0.4782608695652174
CRM,4,2016,2016-02-25 06:18:09,CRM_97006,3680,138,66,31,0.0375,0.017934782608695653,0.00842391304347826,0.019565217391304346,0.35294117647058826
CRM,1,2017,2016-05-19 02:36:13,CRM_102412,3927,210,65,31,0.053475935828877004,0.016552075375604786,0.00789406671759613,0.036923860453272214,0.5272727272727272
CRM,2,2017,2016-09-01 07:46:33,CRM_106892,4046,195,72,42,0.04819574888779041,0.017795353435491844,0.010380622837370242,0.030400395452298563,0.4606741573033708
CRM,3,2017,2016-11-18 03:56:12,CRM_110914,4077,204,58,33,0.05003679175864607,0.014226146676477803,0.008094186902133923,0.03581064508216826,0.5572519083969466
CRM,4,2017,2017-03-01 03:50:22,CRM_114214,4187,191,64,50,0.04561738715070456,0.015285407212801529,0.011941724385001195,0.030331979937903035,0.4980392156862745
CRM,1,2017,2017-05-19 03:04:11,CRM_119166,4519,211,57,39,0.046691745961495904,0.012613410046470458,0.00863022792653242,0.034078335915025446,0.5746268656716418
CRM,2,2018,2017-08-23 02:31:10,CRM_123474,4410,189,65,27,0.04285714285714286,0.01473922902494331,0.006122448979591836,0.028117913832199547,0.4881889763779528
CRM,3,2017,2017-11-22 03:40:08,CRM_127728,4558,181,77,37,0.03971039929793769,0.01689337428696797,0.008117595436594998,0.02281702501096972,0.40310077519379844
CRM,4,2018,2018-03-01 04:08:20,CRM_130846,4363,201,61,41,0.046069218427687374,0.013981205592482237,0.009397203758881504,0.03208801283520514,0.5343511450381679
CRM,-1,2018,2018-03-22 01:11:11,CRM_131907,3437,153,71,44,0.044515565900494616,0.020657550189118416,0.012801862089031132,0.0238580157113762,0.36607142857142855
CRM,1,2019,2018-05-30 00:54:07,CRM_135910,4621,166,52,50,0.03592296039818221,0.011252975546418523,0.010820168794633196,0.02466998485176369,0.5229357798165137
CRM,2,2019,2018-08-30 01:55:07,CRM_140212,4024,173,62,51,0.042992047713717695,0.015407554671968192,0.012673956262425448,0.0275844930417495,0.4723404255319149
CRM,3,2019,2018-11-28 05:02:05,CRM_144552,4324,177,64,43,0.04093432007400555,0.014801110083256245,0.009944495837187789,0.026133209990749303,0.46887966804979253
CRM,-1,2018,2018-12-05 21:12:06,CRM_144753,2637,92,34,22,0.034888130451270385,0.012893439514599925,0.008342813803564657,0.02199469093667046,0.4603174603174603
CRM,-1,2018,2018-12-06 06:25:05,CRM_144769,1808,67,27,17,0.03705752212389381,0.014933628318584071,0.009402654867256638,0.022123893805309734,0.425531914893617
CRM,4,2019,2019-03-05 04:54:11,CRM_148219,4317,168,48,33,0.03891591382904795,0.011118832522585128,0.007644197359277276,0.02779708130646282,0.5555555555555556
CRM,1,2020,2019-06-05 01:13:19,CRM_153395,1508,65,29,17,0.04310344827586207,0.019230769230769232,0.011273209549071617,0.02387267904509284,0.3829787234042553
CRM,2,2020,2019-08-23 03:37:10,CRM_157615,1362,71,29,4,0.052129221732745964,0.021292217327459617,0.002936857562408223,0.030837004405286347,0.42
CRM,-1,2019,2019-09-19 01:11:08,CRM_158060,1463,65,17,27,0.04442925495557074,0.01161995898838004,0.01845522898154477,0.032809295967190705,0.5853658536585366
CRM,3,2020,2019-12-04 03:00:07,CRM_162153,947,31,25,16,0.03273495248152059,0.026399155227032733,0.01689545934530095,0.0063357972544878585,0.10714285714285714
CRM,4,2020,2020-02-26 04:02:51,CRM_164929,1359,72,28,16,0.052980132450331126,0.020603384841795438,0.01177336276674025,0.03237674760853569,0.44
CRM,1,2021,2020-05-29 04:38:09,CRM_170488,4543,170,105,69,0.03742020691173233,0.023112480739599383,0.015188201628879594,0.01430772617213295,0.23636363636363636
CRM,0,2020,2020-06-09 22:30:11,CRM_170731,2260,98,38,8,0.04336283185840708,0.016814159292035398,0.0035398230088495575,0.02654867256637168,0.4411764705882353
CRM,-1,2020,2020-06-10 01:43:07,CRM_170739,2266,97,38,9,0.04280670785525154,0.01676963812886143,0.003971756398940865,0.026037069726390114,0.43703703703703706
CRM,2,2021,2020-08-26 05:36:07,CRM_174933,3827,162,72,48,0.042330807420956365,0.018813692187091717,0.012542461458061144,0.023517115233864648,0.38461538461538464
CRM,3,2021,2020-12-02 04:23:07,CRM_180250,4306,207,57,57,0.04807245703669299,0.013237343241987923,0.013237343241987923,0.034835113794705067,0.5681818181818182
CRM,4,2020,2021-02-26 03:37:08,CRM_183066,3581,155,60,49,0.04328399888299358,0.016755096341803964,0.013683328679139906,0.026528902541189614,0.4418604651162791
DUK,2,2007,2007-08-07 19:47:51,DUK_2774,4141,129,65,69,0.031151895677372615,0.01569669162038155,0.016662641873943493,0.015455204056991065,0.32989690721649484
DUK,3,2007,2007-11-02 18:18:18,DUK_3907,4047,116,63,52,0.0286632073140598,0.015567086730911787,0.012849023968371634,0.013096120583148012,0.29608938547486036
DUK,4,2007,2008-02-05 19:55:13,DUK_5439,4008,143,89,53,0.03567864271457086,0.02220558882235529,0.013223552894211578,0.013473053892215568,0.23275862068965517
DUK,1,2008,2008-05-02 19:22:11,DUK_8439,4214,126,92,66,0.029900332225913623,0.021831988609397248,0.01566207878500237,0.008068343616516375,0.1559633027522936
DUK,2,2008,2008-08-06 02:08:18,DUK_11377,3708,101,86,46,0.027238403451995685,0.02319309600862999,0.012405609492988134,0.004045307443365696,0.08021390374331551
DUK,3,2008,2008-11-05 21:59:15,DUK_14439,4416,89,130,91,0.020153985507246376,0.029438405797101448,0.020606884057971016,-0.009284420289855072,-0.1872146118721461
DUK,4,2008,2009-02-05 22:58:17,DUK_16624,3838,123,101,77,0.03204794163626889,0.02631578947368421,0.020062532569046377,0.005732152162584679,0.09821428571428571
DUK,1,2009,2009-05-05 20:26:44,DUK_19370,3676,86,92,56,0.023394994559303592,0.025027203482045703,0.015233949945593036,-0.0016322089227421115,-0.033707865168539325
DUK,2,2009,2009-08-04 20:29:29,DUK_20974,4694,107,93,62,0.022795057520238603,0.019812526629740094,0.013208351086493396,0.002982530890498509,0.07
DUK,3,2009,2009-10-30 19:23:08,DUK_22631,3969,98,108,56,0.024691358024691357,0.027210884353741496,0.014109347442680775,-0.002519526329050139,-0.04854368932038835
DUK,1,2010,2010-05-04 20:41:20,DUK_25993,3545,101,98,53,0.028490832157968972,0.02764456981664316,0.014950634696755994,0.0008462623413258118,0.01507537688442211
DUK,2,2010,2010-08-03 19:06:27,DUK_27652,4092,114,104,84,0.02785923753665689,0.02541544477028348,0.020527859237536656,0.0024437927663734094,0.045871559633027525
DUK,3,2010,2010-10-28 19:06:18,DUK_28759,3602,94,90,50,0.02609661299278179,0.02498611882287618,0.0138811771238201,0.0011104941699056105,0.021739130434782608
DUK,4,2010,2011-02-17 19:01:26,DUK_30430,4209,120,72,74,0.02851033499643621,0.017106200997861726,0.017581373247802328,0.011404133998574484,0.25
DUK,1,2011,2011-05-03 20:22:11,DUK_31504,4050,103,94,73,0.0254320987654321,0.023209876543209877,0.018024691358024692,0.0022222222222222227,0.04568527918781726
DUK,2,2011,2011-08-02 20:51:23,DUK_32944,3999,110,107,82,0.027506876719179795,0.026756689172293072,0.020505126281570394,0.0007501875468867228,0.013824884792626729
DUK,-1,2011,2011-08-23 21:01:03,DUK_33556,1997,88,40,18,0.04406609914872309,0.020030045067601403,0.009013520280420632,0.024036054081121683,0.375
DUK,3,2011,2011-11-03 18:11:24,DUK_34715,3419,108,92,64,0.031588183679438435,0.02690845276396607,0.01871892366188944,0.004679730915472365,0.08
DUK,4,2011,2012-02-16 19:01:13,DUK_36529,4287,140,93,77,0.032656869605784934,0.021693491952414275,0.01796127828318171,0.01096337765337066,0.2017167381974249
DUK,0,2012,2012-05-03 21:01:03,DUK_38443,7507,116,299,82,0.015452244571733048,0.03982949247369122,0.01092313840415612,-0.024377247901958173,-0.44096385542168676
DUK,1,2012,2012-05-04 18:41:07,DUK_38398,3330,80,83,51,0.024024024024024024,0.024924924924924926,0.015315315315315315,-0.0009009009009009021,-0.018404907975460124
DUK,2,2012,2012-08-02 18:41:24,DUK_40257,3692,131,65,55,0.03548212351029253,0.017605633802816902,0.014897074756229686,0.017876489707475626,0.336734693877551
DUK,3,2012,2012-11-08 18:31:10,DUK_43256,4003,130,72,34,0.032475643267549335,0.017986510117411942,0.00849362977766675,0.014489133150137393,0.2871287128712871
DUK,4,2012,2013-02-13 17:20:08,DUK_45442,3387,134,41,44,0.03956303513433717,0.01210510776498376,0.012990847357543548,0.02745792736935341,0.5314285714285715
DUK,-1,2013,2013-03-01 01:22:05,DUK_47043,11798,459,226,189,0.03890489913544669,0.01915578911679946,0.01601966434988981,0.01974911001864723,0.34014598540145985
DUK,1,2013,2013-05-03 17:02:19,DUK_50484,3869,109,79,57,0.02817265443266994,0.020418712845696563,0.014732489015249418,0.0077539415869733765,0.1595744680851064
DUK,0,2013,2013-05-04 02:34:08,DUK_50645,7351,173,181,52,0.02353421303224051,0.024622500340089785,0.00707386750102027,-0.0010882873078492741,-0.022598870056497175
DUK,2,2013,2013-08-07 19:07:08,DUK_55685,3915,156,100,72,0.03984674329501916,0.02554278416347382,0.01839080459770115,0.014303959131545339,0.21875
DUK,-1,2013,2013-09-12 18:09:11,DUK_57314,2043,102,18,33,0.049926578560939794,0.00881057268722467,0.016152716593245228,0.041116005873715125,0.7
DUK,-1,2013,2013-09-24 16:18:05,DUK_57488,2302,52,41,21,0.022589052997393572,0.017810599478714162,0.009122502172024326,0.00477845351867941,0.11827956989247312
DUK,3,2013,2013-11-06 16:57:10,DUK_59819,4582,182,93,69,0.03972064600611087,0.0202968136185072,0.015058926233085988,0.019423832387603666,0.3236363636363636
DUK,-1,2013,2013-12-12 03:44:04,DUK_61766,2970,101,59,35,0.034006734006734006,0.019865319865319864,0.011784511784511785,0.014141414141414142,0.2625
DUK,4,2013,2014-02-18 18:16:05,DUK_63864,4737,163,102,75,0.034409964112307366,0.021532615579480684,0.015832805573147563,0.012877348532826682,0.23018867924528302
DUK,1,2014,2014-05-07 21:18:08,DUK_67704,4526,183,102,46,0.040433053468846666,0.022536456031816175,0.010163499779054353,0.017896597437030492,0.28421052631578947
DUK,2,2014,2014-08-07 20:42:13,DUK_71668,4316,127,102,55,0.02942539388322521,0.023632993512511583,0.012743280815569972,0.005792400370713626,0.1091703056768559
DUK,3,2014,2014-11-05 20:21:18,DUK_75464,4216,121,91,54,0.028700189753320685,0.021584440227703984,0.012808349146110056,0.0071157495256167005,0.14150943396226415
DUK,4,2014,2015-02-18 18:31:18,DUK_79467,4324,124,75,63,0.028677150786308975,0.01734505087881591,0.014569842738205366,0.011332099907493065,0.24623115577889448
DUK,1,2015,2015-05-01 19:23:07,DUK_83241,4185,112,106,50,0.026762246117084828,0.025328554360812425,0.011947431302270013,0.0014336917562724032,0.027522935779816515
DUK,2,2015,2015-08-06 19:10:07,DUK_88456,4530,143,111,61,0.0315673289183223,0.024503311258278145,0.013465783664459162,0.007064017660044154,0.12598425196850394
DUK,3,2015,2015-11-05 21:15:12,DUK_92654,3260,115,77,41,0.0352760736196319,0.02361963190184049,0.012576687116564417,0.01165644171779141,0.19791666666666666
DUK,4,2015,2016-02-18 22:14:13,DUK_96560,4404,168,70,57,0.03814713896457766,0.01589464123524069,0.012942779291553134,0.02225249772933697,0.4117647058823529
DUK,1,2016,2016-05-03 18:54:25,DUK_100324,3961,158,102,50,0.03988891694016662,0.02575107296137339,0.012623074981065387,0.014137843978793231,0.2153846153846154
DUK,2,2016,2016-08-04 20:06:50,DUK_105132,4356,169,96,57,0.03879706152433425,0.02203856749311295,0.013085399449035813,0.016758494031221302,0.27547169811320754
DUK,3,2016,2016-11-04 20:44:21,DUK_109457,2586,83,45,35,0.03209590100541377,0.01740139211136891,0.013534416086620264,0.014694508894044861,0.296875
DUK,4,2016,2017-02-16 19:56:32,DUK_113193,4847,181,69,66,0.03734268619764803,0.014235609655456984,0.013616670105219723,0.023107076542191046,0.448
DUK,1,2017,2017-05-09 20:38:25,DUK_118170,3736,146,71,45,0.03907922912205567,0.019004282655246254,0.012044967880085654,0.020074946466809417,0.3456221198156682
DUK,2,2017,2017-08-03 19:32:38,DUK_121570,2928,152,40,20,0.05191256830601093,0.01366120218579235,0.006830601092896175,0.03825136612021858,0.5833333333333334
DUK,-1,2017,2017-09-07 19:09:06,DUK_123730,1455,49,22,20,0.03367697594501718,0.015120274914089347,0.013745704467353952,0.01855670103092783,0.38028169014084506
DUK,3,2017,2017-11-03 16:52:22,DUK_125911,3912,126,58,52,0.032208588957055216,0.014826175869120654,0.013292433537832311,0.017382413087934562,0.3695652173913043
DUK,4,2017,2018-02-20 21:59:11,DUK_130013,4222,169,62,68,0.04002842254855519,0.01468498342018001,0.016106110847939364,0.02534343912837518,0.46320346320346323
DUK,1,2018,2018-05-10 18:02:09,DUK_134866,3791,144,62,45,0.03798470060670008,0.0163545238723292,0.011870218939593774,0.02163017673437088,0.39805825242718446
DUK,2,2018,2018-08-02 18:34:15,DUK_137905,2697,111,54,17,0.041156840934371525,0.020022246941045607,0.006303299962921765,0.021134593993325918,0.34545454545454546
DUK,3,2018,2018-11-02 20:58:27,DUK_142404,3942,126,65,61,0.0319634703196347,0.016489091831557584,0.015474378488077117,0.015474378488077117,0.3193717277486911
DUK,4,2018,2019-02-14 23:28:09,DUK_146710,4317,149,92,51,0.034514709288858005,0.021311095668288163,0.0118137595552467,0.013203613620569842,0.23651452282157676
DUK,1,2019,2019-05-09 18:17:56,DUK_151910,3412,114,65,36,0.03341148886283705,0.019050410316529893,0.010550996483001172,0.014361078546307155,0.2737430167597765
DUK,2,2019,2019-08-06 19:16:56,DUK_155904,1774,70,41,25,0.03945885005636979,0.023111612175873732,0.014092446448703494,0.016347237880496055,0.26126126126126126
DUK,3,2019,2019-11-08 21:43:45,DUK_160711,1870,67,38,33,0.03582887700534759,0.020320855614973262,0.01764705882352941,0.01550802139037433,0.2761904761904762
DUK,4,2019,2020-02-13 21:29:46,DUK_164014,1833,54,35,36,0.029459901800327332,0.019094380796508457,0.019639934533551555,0.010365521003818875,0.21348314606741572
DUK,1,2020,2020-05-12 21:12:02,DUK_169644,1637,39,42,27,0.023824068417837508,0.02565668906536347,0.016493585827733658,-0.0018326206475259635,-0.037037037037037035
DUK,2,2020,2020-08-10 19:42:01,DUK_174030,3828,133,76,53,0.03474399164054336,0.019853709508881923,0.013845350052246604,0.01489028213166144,0.2727272727272727
DUK,3,2020,2020-11-05 20:13:07,DUK_178237,4187,173,71,54,0.041318366372104134,0.016957248626701695,0.01289706233580129,0.02436111774540244,0.4180327868852459
EBAY,4,2005,2006-01-19 09:25:00,EBAY_95,4988,196,53,33,0.03929430633520449,0.010625501202886928,0.006615878107457899,0.028668805132317562,0.5742971887550201
EBAY,1,2006,2006-04-19 23:08:20,EBAY_457,4597,194,74,51,0.04220143571894714,0.016097454861866433,0.0110941918642593,0.026103980857080707,0.44776119402985076
EBAY,2,2006,2006-07-20 00:38:03,EBAY_821,5767,215,100,68,0.03728108201838044,0.017340038148083926,0.01179122594069707,0.019941043870296517,0.36507936507936506
EBAY,3,2006,2006-10-18 23:27:44,EBAY_1169,5080,197,85,62,0.038779527559055116,0.01673228346456693,0.012204724409448819,0.022047244094488185,0.3971631205673759
EBAY,4,2006,2007-01-25 01:33:04,EBAY_1551,5492,239,102,45,0.043517844136926435,0.018572469045884922,0.00819373634377276,0.024945375091041513,0.40175953079178883
EBAY,1,2007,2007-04-18 23:46:10,EBAY_1930,4698,242,68,39,0.05151128139633887,0.01447424435930183,0.008301404853128991,0.03703703703703704,0.5612903225806452
EBAY,2,2007,2007-07-18 23:54:05,EBAY_2339,4718,200,70,40,0.0423908435777872,0.01483679525222552,0.00847816871555744,0.02755404832556168,0.48148148148148145
EBAY,3,2007,2007-10-18 00:36:10,EBAY_3175,4577,159,60,52,0.034738911951059645,0.013109023377758357,0.011361153594057243,0.02162988857330129,0.4520547945205479
EBAY,4,2007,2008-01-24 03:34:45,EBAY_4906,4856,240,58,65,0.04942339373970346,0.011943986820428337,0.013385502471169687,0.03747940691927512,0.610738255033557
EBAY,1,2008,2008-04-17 03:42:16,EBAY_7395,4602,258,90,49,0.0560625814863103,0.01955671447196871,0.010647544545849631,0.03650586701434159,0.4827586206896552
EBAY,2,2008,2008-07-17 00:15:14,EBAY_10081,4260,189,70,46,0.044366197183098595,0.01643192488262911,0.0107981220657277,0.027934272300469486,0.4594594594594595
EBAY,3,2008,2008-10-16 00:18:17,EBAY_13070,4207,164,89,52,0.03898264796767292,0.02115521749465177,0.012360351794628001,0.017827430473021152,0.2964426877470356
EBAY,4,2008,2009-01-22 04:35:17,EBAY_15858,4148,196,94,45,0.04725168756027001,0.02266152362584378,0.010848601735776278,0.024590163934426233,0.35172413793103446
EBAY,1,2009,2009-04-23 03:01:34,EBAY_18567,4034,159,81,54,0.03941497273177987,0.020079325731284084,0.013386217154189391,0.01933564700049579,0.325
EBAY,2,2009,2009-07-23 00:11:44,EBAY_20262,4072,189,58,37,0.046414538310412576,0.01424361493123772,0.009086444007858546,0.032170923379174855,0.5303643724696356
EBAY,3,2009,2009-10-22 00:40:11,EBAY_22029,3981,177,68,41,0.044461190655614165,0.017081135393117307,0.010298919869379553,0.027380055262496858,0.4448979591836735
EBAY,4,2009,2010-01-21 00:57:10,EBAY_23548,4048,192,68,49,0.04743083003952569,0.016798418972332016,0.012104743083003952,0.030632411067193673,0.47692307692307695
EBAY,1,2010,2010-04-21 23:35:15,EBAY_25214,3904,182,65,50,0.0466188524590164,0.016649590163934427,0.012807377049180328,0.02996926229508197,0.47368421052631576
EBAY,2,2010,2010-07-22 03:42:16,EBAY_26921,4273,168,71,53,0.039316639363444886,0.016615960683360638,0.012403463608705827,0.022700678680084248,0.40585774058577406
EBAY,4,2010,2011-01-20 07:06:17,EBAY_29748,3998,189,48,66,0.0472736368184092,0.01200600300150075,0.016508254127063533,0.03526763381690845,0.5949367088607594
EBAY,1,2011,2011-04-28 02:21:27,EBAY_31244,3968,181,50,51,0.04561491935483871,0.012600806451612902,0.012852822580645162,0.03301411290322581,0.5670995670995671
EBAY,2,2011,2011-07-21 02:51:16,EBAY_32214,4156,146,42,44,0.03512993262752647,0.01010587102983638,0.010587102983638113,0.025024061597690092,0.5531914893617021
EBAY,3,2011,2011-10-20 00:31:15,EBAY_33848,4063,175,73,55,0.04307162195422102,0.01796701944376077,0.013536795471326605,0.02510460251046025,0.4112903225806452
EBAY,4,2011,2012-01-19 02:11:14,EBAY_35617,4160,187,53,51,0.04495192307692308,0.012740384615384615,0.012259615384615384,0.03221153846153846,0.5583333333333333
EBAY,1,2012,2012-04-19 01:01:49,EBAY_37406,4105,192,51,42,0.04677222898903776,0.012423873325213155,0.01023142509135201,0.034348355663824603,0.5802469135802469
EBAY,0,2012,2012-04-27 11:51:10,EBAY_37910,3102,104,44,36,0.03352675693101225,0.014184397163120567,0.01160541586073501,0.019342359767891684,0.40540540540540543
EBAY,2,2012,2012-07-19 00:51:07,EBAY_39196,3934,135,48,48,0.034316217590238944,0.012201321809862735,0.012201321809862735,0.02211489578037621,0.47540983606557374
EBAY,3,2012,2012-10-18 01:11:10,EBAY_41654,4068,200,33,44,0.049164208456243856,0.008112094395280236,0.010816125860373648,0.041052114060963624,0.7167381974248928
EBAY,4,2012,2013-01-17 01:31:08,EBAY_44302,4106,172,36,40,0.04188991719434973,0.00876765708718948,0.00974184120798831,0.033122260107160253,0.6538461538461539
EBAY,1,2013,2013-04-17 23:44:08,EBAY_48613,3274,133,42,30,0.040623091020158826,0.012828344532681736,0.00916310323762981,0.02779474648747709,0.52
EBAY,0,2013,2013-04-18 17:31:15,EBAY_48650,2137,95,16,20,0.04445484323818437,0.007487131492746842,0.009358914365933552,0.036967711745437525,0.7117117117117117
EBAY,0,2013,2013-05-30 19:05:05,EBAY_52653,3283,96,32,36,0.029241547365214744,0.009747182455071581,0.01096558026195553,0.019494364910143162,0.5
EBAY,2,2013,2013-07-18 00:48:05,EBAY_53352,3762,149,52,41,0.03960659223817119,0.013822434875066455,0.010898458266879319,0.025784157363104732,0.48258706467661694
EBAY,-1,2013,2013-09-04 19:46:09,EBAY_57025,2537,85,45,33,0.033504138746551046,0.017737485218762318,0.0130074891604257,0.015766653527788728,0.3076923076923077
EBAY,-1,2013,2013-10-01 23:15:10,EBAY_57623,2706,91,26,29,0.0336289726533629,0.009608277900960829,0.010716925351071693,0.02402069475240207,0.5555555555555556
EBAY,3,2013,2013-10-16 23:42:10,EBAY_57778,4169,175,53,66,0.04197649316382825,0.012712880786759414,0.0158311345646438,0.02926361237706884,0.5350877192982456
EBAY,4,2013,2014-01-23 00:34:08,EBAY_62120,3863,134,59,61,0.03468806626973855,0.015273103805332642,0.0157908361377168,0.019414962464405904,0.38860103626943004
EBAY,-1,2014,2014-03-05 23:51:08,EBAY_65043,2847,114,42,29,0.040042149631190724,0.014752370916754479,0.010186160871092378,0.025289778714436245,0.46153846153846156
EBAY,1,2014,2014-04-30 01:56:08,EBAY_66641,3819,163,50,34,0.042681330191149516,0.013092432573972244,0.008902854150301126,0.02958889761717727,0.5305164319248826
EBAY,2,2014,2014-07-17 03:55:08,EBAY_69161,3978,134,76,48,0.033685268979386625,0.019105077928607342,0.012066365007541479,0.014580191050779283,0.2761904761904762
EBAY,-1,2014,2014-09-04 18:52:07,EBAY_73012,2654,72,72,34,0.027128862094951016,0.027128862094951016,0.01281085154483798,0.0,0.0
EBAY,3,2014,2014-10-16 01:00:10,EBAY_73376,3975,126,73,47,0.03169811320754717,0.018364779874213838,0.011823899371069183,0.013333333333333329,0.2663316582914573
EBAY,4,2014,2015-01-22 09:11:10,EBAY_77648,4168,167,84,62,0.04006717850287908,0.02015355086372361,0.014875239923224568,0.01991362763915547,0.33067729083665337
EBAY,-1,2015,2015-03-04 21:00:06,EBAY_80760,2310,76,47,31,0.0329004329004329,0.020346320346320345,0.01341991341991342,0.012554112554112557,0.23577235772357724
EBAY,1,2015,2015-04-23 01:58:19,EBAY_82148,4098,198,57,49,0.048316251830161056,0.013909224011713031,0.011957052220595413,0.034407027818448024,0.5529411764705883
EBAY,2,2015,2015-07-16 19:44:09,EBAY_86041,5615,252,78,53,0.04487978628673197,0.013891362422083704,0.00943900267141585,0.030988423864648264,0.5272727272727272
EBAY,3,2015,2015-10-22 02:48:10,EBAY_90643,4439,166,83,53,0.03739580986708718,0.01869790493354359,0.01193962604190133,0.01869790493354359,0.3333333333333333
EBAY,4,2015,2016-01-28 03:12:09,EBAY_94969,4171,139,85,59,0.033325341644689525,0.020378806041716616,0.014145288899544474,0.01294653560297291,0.24107142857142858
EBAY,1,2016,2016-04-27 02:26:58,EBAY_99207,4230,177,105,37,0.04184397163120567,0.024822695035460994,0.008747044917257684,0.017021276595744678,0.2553191489361702
EBAY,2,2016,2016-07-21 01:54:34,EBAY_103138,4411,167,92,46,0.03785989571525731,0.020856948537746542,0.010428474268873271,0.017002947177510767,0.28957528957528955
EBAY,3,2016,2016-10-20 01:15:19,EBAY_107393,4340,144,58,42,0.03317972350230415,0.013364055299539171,0.00967741935483871,0.01981566820276498,0.42574257425742573
EBAY,4,2016,2017-01-26 04:47:10,EBAY_111677,4756,164,73,50,0.034482758620689655,0.015349032800672834,0.010513036164844407,0.019133725820016823,0.38396624472573837
EBAY,1,2017,2017-04-20 02:58:10,EBAY_115655,4098,141,60,37,0.034407027818448024,0.014641288433382138,0.009028794533918985,0.019765739385065886,0.40298507462686567
EBAY,0,2017,2017-05-19 00:17:11,EBAY_119158,1788,55,16,15,0.03076062639821029,0.008948545861297539,0.008389261744966443,0.02181208053691275,0.5492957746478874
EBAY,2,2017,2017-07-21 02:40:10,EBAY_119943,3721,144,63,34,0.038699274388605216,0.016930932545014783,0.009137328675087342,0.021768341843590434,0.391304347826087
EBAY,3,2017,2017-10-19 02:50:28,EBAY_124195,3652,129,51,38,0.035323110624315444,0.013964950711938665,0.0104052573932092,0.02135815991237678,0.43333333333333335
EBAY,0,2017,2017-11-29 02:41:07,EBAY_127773,3072,77,38,30,0.025065104166666668,0.012369791666666666,0.009765625,0.012695312500000002,0.3391304347826087
EBAY,-1,2017,2017-12-05 15:59:11,EBAY_127872,2001,83,24,25,0.04147926036981509,0.01199400299850075,0.01249375312343828,0.02948525737131434,0.5514018691588785
EBAY,4,2017,2018-02-01 03:18:06,EBAY_128725,4351,141,48,61,0.03240634336934038,0.011031946678924385,0.014019765571133073,0.021374396690416,0.49206349206349204
EBAY,1,2018,2018-04-26 00:28:09,EBAY_132688,3433,113,48,30,0.03291581706961841,0.013981939994174191,0.00873871249635887,0.018933877075444215,0.40372670807453415
EBAY,-1,2018,2018-05-30 20:36:10,EBAY_135940,1288,39,12,11,0.030279503105590064,0.009316770186335404,0.008540372670807454,0.02096273291925466,0.5294117647058824
EBAY,2,2018,2018-07-19 03:00:15,EBAY_136392,3980,129,82,55,0.03241206030150754,0.020603015075376884,0.013819095477386936,0.011809045226130657,0.22274881516587677
EBAY,3,2018,2018-10-31 02:50:25,EBAY_141828,4176,123,65,40,0.029454022988505746,0.015565134099616858,0.009578544061302681,0.013888888888888888,0.30851063829787234
EBAY,4,2018,2019-01-30 05:07:15,EBAY_145463,4463,146,65,50,0.03271342146538203,0.014564194488012548,0.01120322652924042,0.01814922697736948,0.38388625592417064
EBAY,1,2019,2019-04-24 01:05:15,EBAY_149690,3900,103,48,38,0.02641025641025641,0.012307692307692308,0.009743589743589744,0.014102564102564101,0.36423841059602646
EBAY,-1,2019,2019-05-30 19:02:02,EBAY_153311,419,3,1,6,0.007159904534606206,0.002386634844868735,0.014319809069212411,0.00477326968973747,0.5
EBAY,2,2019,2019-07-18 01:22:27,EBAY_153770,1680,61,37,17,0.03630952380952381,0.022023809523809525,0.01011904761904762,0.014285714285714287,0.24489795918367346
EBAY,3,2019,2019-10-24 01:07:23,EBAY_158520,1774,40,45,11,0.02254791431792559,0.02536640360766629,0.0062006764374295375,-0.0028184892897407006,-0.058823529411764705
EBAY,4,2019,2020-01-29 04:31:35,EBAY_162790,1425,35,27,18,0.02456140350877193,0.018947368421052633,0.01263157894736842,0.005614035087719297,0.12903225806451613
EBAY,1,2020,2020-04-30 03:53:39,EBAY_167495,821,34,20,14,0.04141291108404385,0.024360535931790498,0.01705237515225335,0.017052375152253354,0.25925925925925924
EBAY,2,2020,2020-07-29 02:37:13,EBAY_171676,4493,186,51,51,0.04139772980191409,0.01135099042955709,0.01135099042955709,0.030046739372357002,0.569620253164557
EBAY,3,2020,2020-10-29 05:12:10,EBAY_176277,4652,120,81,46,0.025795356835769563,0.017411865864144453,0.009888220120378332,0.00838349097162511,0.19402985074626866
F,3,2006,2006-10-23 19:39:27,F_1204,7125,196,266,54,0.027508771929824562,0.037333333333333336,0.007578947368421052,-0.009824561403508774,-0.15151515151515152
