ticker,market_cap,stock_price,date,log_market_cap
F,12872592533.0904,3.289155667478388,2009-07-01,23.278366278290694
F,15882490224.640131,4.058233227048602,2009-08-01,23.48848309562485
F,14758693045.14219,3.7710848649342856,2009-09-01,23.415098105121125
F,14986556966.93913,3.829307783733715,2009-10-01,23.43041943401527
F,16984084453.085123,4.339708375930786,2009-11-01,23.555542533843546
F,19207078361.493744,4.907719287005338,2009-12-01,23.67854471270116
F,23144280751.318516,5.913738200539036,2010-01-01,23.86501353517744
F,23043545372.27025,5.887998681319387,2010-02-01,23.860651539940726
F,26983413134.292477,6.89469864057458,2010-03-01,24.018488185814217
F,27154404179.401203,6.938389619191487,2010-04-01,24.024805086723205
F,24200435992.394398,6.183602952957154,2010-05-01,23.909636486161407
F,22796374305.82391,5.824842474677346,2010-06-01,23.849867338587128
F,23760710196.22347,6.071245897383917,2010-07-01,23.891299221407593
F,24763174954.97285,6.327391862869263,2010-08-01,23.932623505741372
F,24748761041.7943,6.323708874838693,2010-09-01,23.93204126579072
F,27821507997.46145,7.108845438276019,2010-10-01,24.04907522748887
F,32625040238.85698,8.336225645882744,2010-11-01,24.208345935963436
F,34048323168.14404,8.699897462671453,2010-12-01,24.25104662216613
F,36567399492.37614,9.3435622215271,2011-01-01,24.322422956171145
F,31982533751.998077,8.17205484289872,2011-02-01,24.18845577048198
F,29600395236.060493,7.563379909681237,2011-03-01,24.111053550756893
F,31043142279.821705,7.932025122642517,2011-04-01,24.15864376037937
F,30577188763.736637,7.81296646027338,2011-05-01,24.143520102670003
F,27468564690.407394,7.018662712790749,2011-06-01,24.036308085612333
F,26943222518.283978,6.884429287910462,2011-07-01,24.01699761912251
F,22063736161.976524,5.637641575025476,2011-08-01,23.817201200074905
F,20798500877.828384,5.314353488740467,2011-09-01,23.75814674787496
F,23240991049.775352,5.9384492465427945,2011-10-01,23.86918341215924
F,21705102376.78609,5.546004840305874,2011-11-01,23.800813202424283
F,21735161165.787033,5.553685347239177,2011-12-01,23.802197116394737
F,24781258815.496254,6.332012581825256,2012-01-01,23.933353511513978
F,25598594128.445854,6.540854978561401,2012-02-01,23.96580327006636
F,25562821459.061172,6.531714482740923,2012-03-01,23.96440484608596
F,24333112055.598446,6.217503833770752,2012-04-01,23.9151038957798
F,21638293319.718075,5.52893404527144,2012-05-01,23.79773042088838
F,21104454901.19387,5.392529691968646,2012-06-01,23.77274998790105
F,19027935468.45713,4.861945379348028,2012-07-01,23.669174024111555
F,19331043927.149025,4.939394494761592,2012-08-01,23.68497813425155
F,20959517454.671875,5.355495829331248,2012-09-01,23.76585867393347
F,21051596821.41158,5.379023597353981,2012-10-01,23.770242252697052
F,22898604460.000122,5.850963933127267,2012-11-01,23.854341805038302
F,24449049861.65053,6.247127819061279,2012-12-01,23.919857191648013
F,28440653592.67386,7.267047155471075,2013-01-01,24.071085423075676
F,26845839928.53247,6.859546460603413,2013-02-01,24.01337670841241
F,27499033876.902306,7.026448082923889,2013-03-01,24.037416709252795
F,27391612830.602184,6.999000267548994,2013-04-01,24.033502702409027
F,30726252461.059536,7.851054646752098,2013-05-01,24.14838325514978
F,32417036353.303875,8.283077287673951,2013-06-01,24.20194993492686
F,35416214741.57443,9.049415891820734,2013-07-01,24.290435595763515
F,35220647712.577995,8.999445351687344,2013-08-01,24.284898330321745
F,36522763269.0906,9.332156944274903,2013-09-01,24.32120155435322
F,36513257085.928955,9.329727960669477,2013-10-01,24.320941239424528
F,36087214010.44612,9.22086706161499,2013-11-01,24.309204457011678
F,34249126070.070293,8.751205853053502,2013-12-01,24.256926885126774
F,33897729068.346657,8.661418233598981,2014-01-01,24.246613859954625
F,32369156772.06959,8.270843279989142,2014-02-01,24.20047185487179
F,33065102807.994366,8.44866875239781,2014-03-01,24.22174426733765
F,34427181635.1225,8.796701930818104,2014-04-01,24.262112253122393
F,34408193067.709114,8.791850044613792,2014-05-01,24.261560543540593
F,36465290181.32408,9.317471640450615,2014-06-01,24.319626691154976
F,37897904479.919685,9.683527773076838,2014-07-01,24.35816165673891
F,37505720211.377785,9.583318347022647,2014-08-01,24.347759297259966
F,35991007703.79522,9.196284793672108,2014-09-01,24.306534958195112
F,30708577543.378307,7.84653841930887,2014-10-01,24.147807851322096
F,32777132041.873894,8.375087562360262,2014-11-01,24.21299691533855
F,33566974874.396896,8.576905185526067,2014-12-01,24.236808529918864
F,32987889245.427666,8.42893943786621,2015-01-01,24.219406338491844
F,35825311670.08364,9.153946776139108,2015-02-01,24.301920510415787
F,35976605516.80177,9.19260480187156,2015-03-01,24.30613471740509
F,35386769268.81266,9.04189209710984,2015-04-01,24.28960383775583
F,34662002351.12299,8.856702423095703,2015-05-01,24.268909890803577
F,33935766696.2317,8.671137462962758,2015-06-01,24.247735359928736
F,32972065259.903446,8.424896153536709,2015-07-01,24.218926532647632
F,32475342047.06944,8.29797533580235,2015-08-01,24.203746932074843
F,31289246356.47655,7.994908696129208,2015-09-01,24.166540308574163
F,33886562439.986782,8.658564979379827,2015-10-01,24.246284384549266
F,32997041326.49583,8.43127794265747,2015-11-01,24.219683737620628
F,32177627157.237892,8.22190436449918,2015-12-01,24.194537239223855
F,28527295537.34898,7.289185574180202,2016-01-01,24.07412720403505
F,28132324967.543793,7.188264203071594,2016-02-01,24.060185106851975
F,31571143289.08517,8.066937923431396,2016-03-01,24.1755093532757
F,31280352980.176567,7.992636294591994,2016-04-01,24.16625603709235
F,31881993881.367653,8.146365279243106,2016-05-01,24.185307232242902
F,31106539224.240616,7.948224067687988,2016-06-01,24.160683898474165
F,31935556121.191345,8.160051298141479,2016-07-01,24.18698583796808
F,29803969456.198402,7.615396416705588,2016-08-01,24.117907424815144
F,29638641331.488018,7.57315240587507,2016-09-01,24.112344797305035
F,29114321359.963425,7.4391801697867255,2016-10-01,24.094496033015304
F,28863647707.727737,7.37512899580456,2016-11-01,24.08584877550435
F,30785092951.26851,7.866089344024658,2016-12-01,24.150296414673825
F,31049046101.783947,7.933533644676208,2017-01-01,24.158833923494374
F,31123133717.389442,7.952464229182193,2017-02-01,24.16121722904647
F,30337272507.784813,7.751663975093676,2017-03-01,24.1356429092577
F,28357033069.446217,7.245680758827611,2017-04-01,24.068140916404417
F,27743011928.739902,7.088788422671231,2017-05-01,24.046249823038522
F,28170250902.606815,7.197954893112183,2017-06-01,24.061532325525835
F,28937485467.21403,7.39399573802948,2017-07-01,24.088403666579833
F,27621077396.336395,7.057632176772408,2017-08-01,24.041844991999373
F,29751776866.899437,7.60206036567688,2017-09-01,24.116154693772955
F,31283291167.118237,7.993387048894709,2017-10-01,24.166349963428768
F,31472620156.46834,8.041763668968564,2017-11-01,24.17238380342148
F,32488117167.91448,8.301239585876464,2017-12-01,24.204140233822134
F,31969277503.930523,8.168667657034737,2018-01-01,24.188041200573885
F,28206610564.36205,7.207245374980726,2018-02-01,24.062822204595026
F,28582648315.019695,7.303329104468936,2018-03-01,24.076065668381883
F,29870484063.417614,7.6323919750395275,2018-04-01,24.12013667471495
F,30469203884.24434,7.785374576395208,2018-05-01,24.13998230174724
F,31585365564.16515,8.070571944827126,2018-06-01,24.175959735210313
F,28920584795.329468,7.3896773429144,2018-07-01,24.08781945517117
F,26601474893.655003,6.797107240428096,2018-08-01,24.004232498326818
F,25749113094.982147,6.579315009870027,2018-09-01,23.97166602054967
F,24428753714.99099,6.2419418252032735,2018-10-01,23.919026706383093
F,25920540704.377,6.623117537725539,2018-11-01,23.978301568721278
F,23284525546.808487,5.949573014911852,2018-12-01,23.8710548372577
F,23638172805.94205,6.039935611543202,2019-01-01,23.88612873402425
F,24342760518.793446,6.219969172226755,2019-02-01,23.915500332980045
F,24268038493.31546,6.200876485733759,2019-03-01,23.91242603320105
F,26856129098.64449,6.86217551004319,2019-04-01,24.01375990368157
F,29023454424.468506,7.415962197563865,2019-05-01,24.091370113309566
F,28459929515.03996,7.2719724655151365,2019-06-01,24.071762952972584
F,29024638425.82124,7.416264729066328,2019-07-01,24.091410907116725
F,26538846501.961014,6.781104673038829,2019-08-01,24.00187540228202
F,26904328786.385185,6.8744913101196286,2019-09-01,24.0155530320347
F,25749695297.963978,6.579463772151781,2019-10-01,23.97168863089737
F,26402193948.413536,6.746187734603882,2019-11-01,23.9967129477523
F,27288413462.59202,6.972631159282866,2019-12-01,24.029728033757994
F,27031171151.26417,6.906901586623419,2020-01-01,24.020256524126857
F,23951568127.297512,6.120013186806126,2020-02-01,23.899299633703677
F,16587952769.322224,4.238490321419456,2020-03-01,23.531942532046664
F,14784551436.273777,3.7776921022505987,2020-04-01,23.416848650681636
F,15792621436.119024,4.035270297527314,2020-05-01,23.482808670187953
F,19168512812.91875,4.897865165363658,2020-06-01,23.67653481211709
F,19584951909.709656,5.004272092472423,2020-07-01,23.698027348595765
F,20805078512.31955,5.316034180777414,2020-08-01,23.758462953097798
F,20670620814.63979,5.2816780635288785,2020-09-01,23.75197924476283
F,22745798073.803158,5.811919429085472,2020-10-01,23.847646265231607
F,25556559722.26101,6.5301145076751705,2020-11-01,23.964159861241196
F,27186000112.52422,6.946462891318581,2020-12-01,24.02596797599852
F,30256444021.795094,7.731010989138954,2021-01-01,24.132975024250435
F,34623058797.340904,8.846751715007581,2021-02-01,24.267785736267587
F,37559591692.14114,9.597083381984545,2021-03-01,24.349194620411122
F,36656701673.28887,9.366380373636881,2021-04-01,24.3248621045872
F,37190381661.88295,9.502744245529176,2021-05-01,24.3393160073175
F,45553036809.29152,11.639537941325795,2021-06-01,24.542143128227885
F,42502721355.01315,10.860132989429292,2021-07-01,24.472833942709492
F,40102456468.76278,10.246826475316828,2021-08-01,24.41470342795534
F,40006686351.96195,10.222355660938081,2021-09-01,24.41231243588992
F,46567901905.79139,11.8988523937407,2021-10-01,24.564177340441187
F,58771738959.57548,15.017130215962728,2021-11-01,24.796926946372206
F,60676821170.15405,15.503909544511275,2021-12-01,24.828827603273922
F,68005644457.16366,17.376542472839354,2022-01-01,24.942856545400645
F,55042159830.780266,14.06416240491365,2022-02-01,24.731365270913148
F,50571190000.81979,12.92175727420383,2022-03-01,24.646647883515833
FDX,17959706462.395508,76.11481584821429,2004-11-01,23.611396555722287
FDX,18894415532.299923,80.07619510997425,2004-12-01,23.662132240869337
FDX,18078821210.37112,76.6196346282959,2005-01-01,23.618006991243504
FDX,18558188904.905445,78.65123708624589,2005-02-01,23.64417697898851
FDX,18629255388.613678,78.95242309570312,2005-03-01,23.647999052356088
FDX,16879526016.187185,71.5369160970052,2005-04-01,23.54936724611022
FDX,16804611748.351208,71.21942283993675,2005-05-01,23.544919194515398
FDX,16572976990.775585,70.23773436112837,2005-06-01,23.53103931373083
FDX,16055855700.938068,68.04612884521484,2005-07-01,23.49933946116402
FDX,16109920979.60058,68.27526225214419,2005-08-01,23.502701129070537
FDX,15707120776.317173,66.56815955752418,2005-09-01,23.477379999108436
FDX,16999552628.389921,72.04559943789528,2005-10-01,23.556452864679294
FDX,18405860847.162586,78.00565737769718,2005-11-01,23.63593497514557
FDX,19316124355.986164,81.86343420119513,2005-12-01,23.684206042915143
FDX,19555055277.385887,82.87604446411133,2006-01-01,23.696499671914705
FDX,19774566874.013474,83.80635392038445,2006-02-01,23.707662447655505
FDX,21688412458.48654,91.91739986253822,2006-03-01,23.800043966782233
FDX,22258075016.836956,94.33167989630448,2006-04-01,23.825970701823394
FDX,21758382890.17517,92.21394070712003,2006-05-01,23.80326494046374
FDX,21294565737.080082,90.24824281172319,2006-06-01,23.78171774739612
FDX,21318046733.35256,90.34775733947754,2006-07-01,23.7828198154125
FDX,19524433318.573975,82.74626590894616,2006-08-01,23.69493250887448
FDX,20312300712.388893,86.0853172302246,2006-09-01,23.734492485905847
FDX,21904560547.78446,92.83345447887073,2006-10-01,23.809960696280125
FDX,22288832254.032257,94.46203177315849,2006-11-01,23.827351594189086
FDX,21792739590.25594,92.3595474243164,2006-12-01,23.804842704950676
FDX,21141935951.40077,89.6013843536377,2007-01-01,23.77452439083984
FDX,22337455001.18846,94.6680992528012,2007-02-01,23.82953070293361
FDX,21569745451.650517,91.41447864879261,2007-03-01,23.794557496241705
FDX,20833912201.63035,88.29595260620117,2007-04-01,23.759847890312898
FDX,20794779741.756973,88.1301057988947,2007-05-01,23.75796781820046
FDX,21283579448.55417,90.20168195452008,2007-06-01,23.781201694443514
FDX,21946641749.54476,93.01179831368583,2007-07-01,23.81187996929766
FDX,21135246735.211216,89.57303486699644,2007-08-01,23.774207945144063
FDX,20737880780.682583,87.88896299663342,2007-09-01,23.75522785423207
FDX,20326464891.75637,86.14534626836362,2007-10-01,23.73518956317827
FDX,19010168394.276352,80.56676592145648,2007-11-01,23.668239851601957
FDX,18513751309.22879,78.46290664672851,2007-12-01,23.641779606922018
FDX,16755335804.791866,71.01058705647786,2008-01-01,23.541982599999415
FDX,17335874472.52238,73.47096099853516,2008-02-01,23.57604386029837
FDX,17151180439.836079,72.68821144104004,2008-03-01,23.565332838500805
FDX,18490517864.63373,78.3644412647594,2008-04-01,23.6405238897755
FDX,17805015593.80606,75.45922233944847,2008-05-01,23.602746029486276
FDX,16480314905.03032,69.84502429053897,2008-06-01,23.525432469560123
FDX,15040140981.029469,63.74144051291726,2008-07-01,23.433988529162832
FDX,16221746908.526596,68.74919037591843,2008-08-01,23.50961858072995
FDX,16663229138.362782,70.62023090180897,2008-09-01,23.536470280735408
FDX,12948153485.241919,54.87541348001231,2008-10-01,23.284219026913114
FDX,12610971298.550747,53.446405711926914,2008-11-01,23.257833010011662
FDX,12479152475.4524,52.88774594393644,2008-12-01,23.247325286960862
FDX,11373489678.036299,48.2018497467041,2009-01-01,23.15455101741072
FDX,9629376180.590088,40.810143320184004,2009-02-01,22.988084281903287
FDX,8057278639.623264,34.147455648942426,2009-03-01,22.809841698688622
FDX,10067363309.313908,42.66637130010696,2009-04-01,23.03256467317669
FDX,10902922423.303835,46.20754432678223,2009-05-01,23.112296702475557
FDX,10679148815.63131,45.25917209278453,2009-06-01,23.091558968391407
FDX,11748814352.250141,49.79250873218883,2009-07-01,23.18701816625373
FDX,13159105139.335228,55.76944514683315,2009-08-01,23.30037976200082
FDX,14582176752.538778,61.800547826857795,2009-09-01,23.403065849539505
FDX,15122864056.66815,64.09202818437056,2009-10-01,23.43947361149708
FDX,15826079687.21286,67.07231788635254,2009-11-01,23.484925029329435
FDX,16963979272.364807,71.89483642578125,2009-12-01,23.554358066697883
FDX,16344782176.045456,69.27062466270046,2010-01-01,23.517174550392333
FDX,15803793325.127304,66.97786632337068,2010-02-01,23.48351583203263
FDX,17482980146.784115,74.09440778649372,2010-03-01,23.584493681588672
FDX,18073656122.842796,76.59774453299386,2010-04-01,23.617721252176946
FDX,16792871778.779394,71.1696678161621,2010-05-01,23.544220334433206
FDX,15388419711.884747,65.21747641129927,2010-06-01,23.456881096736446
FDX,15115702170.418173,64.06167548043388,2010-07-01,23.438999919303466
