permno,ticker,event_date,car,car_tstat,observations,alpha,beta,r_squared,error,event_window,event_window_start,event_window_end
20482,ABT,2018-01-24,0.05794147785977877,1.3524284847334578,3,0.0010148368659449968,0.9322769740028719,0.16806514143566298,,"CAR(0,2)",0,2
20482,ABT,2018-04-18,-0.0015285009961145887,-0.09121310844330795,3,0.0008872879207707699,1.005106629235086,0.36936948232889866,,"CAR(0,2)",0,2
20482,ABT,2018-07-18,0.008852902405494713,0.23521897669200456,3,0.0003947806359074959,1.1583932349874284,0.6150083108874169,,"CAR(0,2)",0,2
20482,ABT,2018-10-17,-0.027085558033545055,-5.094939783197273,3,0.0002598291901654787,1.2159408402688163,0.6416026993471087,,"CAR(0,2)",0,2
20482,ABT,2019-01-23,-0.02336223192292911,-0.7914079982099567,3,0.0013674628358993856,1.0868431647917214,0.5626471111804108,,"CAR(0,2)",0,2
20482,ABT,2019-04-17,-0.032596275966786784,-0.5875971200823026,2,0.0016267331356929898,1.117327086710052,0.601487138320173,,"CAR(0,2)",0,2
20482,ABT,2019-07-17,0.05880164638722968,1.9776016014354172,3,0.00048554824684382753,1.1156963947667888,0.5474403952475979,,"CAR(0,2)",0,2
20482,ABT,2019-10-16,0.00963697352474919,1.208757225313567,3,0.000704033605175178,0.9786400523354513,0.43854301526499195,,"CAR(0,2)",0,2
20482,ABT,2020-01-22,0.015181089580740709,0.477270753476645,3,0.00022583345754854207,1.0802399401322167,0.49155176168213033,,"CAR(0,2)",0,2
20482,ABT,2020-04-16,0.02289691833939546,0.2826127502262174,2,-0.0008696714557642581,1.0847893793794086,0.5628374494734301,,"CAR(0,2)",0,2
20482,ABT,2020-07-16,0.02409566980612833,0.9166040913942973,2,0.0011888211662269628,0.875509914393065,0.6192040187024073,,"CAR(0,2)",0,2
20482,ABT,2020-10-21,-0.013687292385053746,-0.2895308659518185,3,0.0012241241003501688,0.8707422904569299,0.571052352657164,,"CAR(0,2)",0,2
20482,ABT,2021-01-27,0.10091245247486456,3.476641374793478,3,-1.723323294228543e-05,0.7468382968921736,0.25549255819805006,,"CAR(0,2)",0,2
75510,ADBE,2005-12-20,-0.03622181120747378,-2.6424119287200636,3,-0.0004851752907507488,1.3640318928204376,0.18778187115591027,,"CAR(0,2)",0,2
75510,ADBE,2006-03-23,-0.00881910690099864,-1.2850029770694398,2,0.0017293730657718404,1.4108262763417112,0.17292554648288672,,"CAR(0,2)",0,2
75510,ADBE,2006-06-16,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2006-09-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2006-12-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2007-03-21,0.01490208895382204,0.3905060439500692,3,0.0002586845721125777,1.9289727447684633,0.22395773165350397,,"CAR(0,2)",0,2
75510,ADBE,2007-06-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2007-09-18,-0.04239669437854025,-2.744191030205209,3,-0.00032376390458366836,1.2624878161340318,0.43910447108093154,,"CAR(0,2)",0,2
75510,ADBE,2007-12-18,0.020114908116807488,0.8376980739350891,3,0.0005941228300804125,0.7331980794571856,0.3031092685092517,,"CAR(0,2)",0,2
75510,ADBE,2008-03-19,0.08637042381239676,0.6572599085544969,2,-0.0008121240670229406,0.6922963216410528,0.29072812595720976,,"CAR(0,2)",0,2
75510,ADBE,2008-06-17,-0.010772923483135566,-0.22681818582375698,3,-0.00023329997290227325,0.7728934785161623,0.23852745069721815,,"CAR(0,2)",0,2
75510,ADBE,2008-09-17,0.03328199915804199,0.5226081966082576,3,0.0010693097525774384,0.9009815304856292,0.26563828985067583,,"CAR(0,2)",0,2
75510,ADBE,2008-12-17,0.015872091316959065,0.34417937547994387,3,0.0008879020786637735,1.2121994470971384,0.7407750303769308,,"CAR(0,2)",0,2
75510,ADBE,2009-03-18,0.08446043812737082,0.8868862316604007,3,-0.001117585809356053,1.1749713146903875,0.7336197245748382,,"CAR(0,2)",0,2
75510,ADBE,2009-06-17,0.030352669877315358,1.165903804026527,3,0.00036979474447089206,1.206364875067876,0.6980522561483165,,"CAR(0,2)",0,2
75510,ADBE,2009-09-16,-0.09748525767825714,-1.21938588441492,3,0.0012565265154267028,1.2541301085535488,0.5789708610049775,,"CAR(0,2)",0,2
75510,ADBE,2009-12-16,0.029512215880185613,0.6977317357750076,3,0.0005202178340838165,1.0580212629968633,0.44473676881494084,,"CAR(0,2)",0,2
75510,ADBE,2010-03-24,0.019701595073143324,0.3475135055904637,3,-0.0005448532966156607,1.074586537386198,0.4457726524572312,,"CAR(0,2)",0,2
75510,ADBE,2010-06-23,-0.07540650747630918,-1.0587437945835507,3,-0.0007869154173684584,0.9484154369400143,0.38164766357149726,,"CAR(0,2)",0,2
75510,ADBE,2010-09-22,-0.18661669208002518,-1.02254961472635,3,-0.0013419411850277216,1.0232591956224726,0.500522039790084,,"CAR(0,2)",0,2
75510,ADBE,2010-12-21,0.051539953489412677,0.8954756215789813,3,-0.0011830298420524652,1.044097138125653,0.2420760324247192,,"CAR(0,2)",0,2
75510,ADBE,2011-03-23,-0.022435376940034994,-0.4348444156108127,3,-9.960155504754758e-05,1.1351532102922752,0.15203488348382566,,"CAR(0,2)",0,2
75510,ADBE,2011-06-22,-0.04176556963316745,-0.6365854185734804,3,0.00024891349667439076,1.2104987856950569,0.36048366925569986,,"CAR(0,2)",0,2
75510,ADBE,2011-09-21,0.08261405093580092,2.9574732945232993,3,-0.0012154552021530066,1.18171422009639,0.4801294773563016,,"CAR(0,2)",0,2
75510,ADBE,2011-12-16,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2012-03-20,-0.008938798613903733,-0.18817451555879736,3,0.0003974222646131563,1.080176749158228,0.6893953202681122,,"CAR(0,2)",0,2
75510,ADBE,2012-06-20,-0.021208934916627134,-0.7349753950751744,3,0.0006583234815054498,1.1962256502848785,0.5995572072785735,,"CAR(0,2)",0,2
75510,ADBE,2012-09-20,0.024189323241744283,0.36567063712994413,2,9.645965370496952e-05,1.3900150528399349,0.6185277111724772,,"CAR(0,2)",0,2
75510,ADBE,2012-12-14,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2013-02-26,0.01093775542325665,0.6418553694007181,3,0.0004884041337421779,1.1006318811350104,0.3449590749551308,,"CAR(0,2)",0,2
75510,ADBE,2013-03-20,0.0462784860720981,1.576263286406401,3,0.0007189247009680405,1.0243740638563275,0.28332502289517836,,"CAR(0,2)",0,2
75510,ADBE,2013-05-07,-0.06525820871608037,-4.500570016441657,3,0.0014205271561261578,0.9158359999539111,0.254599673729202,,"CAR(0,2)",0,2
75510,ADBE,2013-06-19,0.06113086679943417,0.8948914813550524,3,0.0020600990779669143,0.8912942869769301,0.3144913150818518,,"CAR(0,2)",0,2
75510,ADBE,2013-09-18,0.08169725836639453,0.9931848144572037,3,0.0005249455441848191,0.9607085368417065,0.2971813775500538,,"CAR(0,2)",0,2
75510,ADBE,2013-11-21,-0.007735579887911584,-3.1872813208515844,2,0.0009344297706210322,1.0777162996574046,0.2897945614179278,,"CAR(0,2)",0,2
75510,ADBE,2013-12-13,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2014-03-19,-0.014387462942956794,-0.802502203005356,3,0.0007309378808618731,1.5787091000463773,0.31323826353536277,,"CAR(0,2)",0,2
75510,ADBE,2014-06-18,0.058176832125615224,0.7511527338853223,3,0.000280228764350745,1.5452790133680798,0.32835680796265554,,"CAR(0,2)",0,2
75510,ADBE,2014-09-17,-0.06044507743824688,-1.2984886962555438,3,0.0005936826017294128,1.6796843003252944,0.498242056595541,,"CAR(0,2)",0,2
75510,ADBE,2015-03-18,-0.04677457000411629,-0.931357206140188,3,-0.00011756616968052822,1.0911775650699305,0.29525285519486233,,"CAR(0,2)",0,2
75510,ADBE,2015-06-17,-0.009725019969627107,-0.2668824652952895,3,0.000523204345469134,0.9217657387627717,0.2245434743832575,,"CAR(0,2)",0,2
75510,ADBE,2015-09-18,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2015-12-11,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2016-03-18,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2016-06-22,-0.04794305259483604,-0.8065274393980504,3,0.0005916201038984963,1.2197777106428875,0.48332374822508883,,"CAR(0,2)",0,2
75510,ADBE,2016-09-21,0.05118734364335681,0.8743851697229247,3,-0.0007033796221159573,1.3983691383746581,0.5537742080169294,,"CAR(0,2)",0,2
75510,ADBE,2016-12-16,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2017-03-17,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2017-06-21,0.02665134014563241,1.0633048083799208,3,0.0007673156454632374,0.956073134854308,0.23839935980255178,,"CAR(0,2)",0,2
75510,ADBE,2017-09-20,-0.05625703235605228,-1.425730350931769,3,0.0015487614035146133,1.0481905620067995,0.26304714982828636,,"CAR(0,2)",0,2
75510,ADBE,2017-12-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2018-03-16,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2018-06-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2018-09-05,-0.014330862014227496,-0.29027931445232646,3,0.00231469802696485,1.395348787262912,0.5820689118562162,,"CAR(0,2)",0,2
75510,ADBE,2018-09-14,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2018-11-14,-0.01198727752913019,-1.302558910345075,3,0.0009122597407708918,1.6153173304003667,0.46768167831731366,,"CAR(0,2)",0,2
75510,ADBE,2018-12-14,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2019-03-15,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2019-06-19,0.06096190172944496,1.4062068397618224,3,0.0003815897102493562,1.8154663026856563,0.6452271091287087,,"CAR(0,2)",0,2
75510,ADBE,2019-09-18,-0.017476718832668957,-0.9124474975654034,3,0.00031139224760309684,1.478581682516731,0.4714037826334183,,"CAR(0,2)",0,2
75510,ADBE,2019-12-13,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2020-03-13,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2020-06-12,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
75510,ADBE,2020-06-23,0.0008108856772602938,0.08900640206646186,3,0.0025070756374358477,1.126003839346182,0.7189468136938528,,"CAR(0,2)",0,2
75510,ADBE,2020-09-16,-0.04602032045789385,-1.1187577097081653,3,0.0020653406453401066,1.084708506533263,0.6835374839187245,,"CAR(0,2)",0,2
75510,ADBE,2020-12-10,-0.018596572919713207,-1.0617303447456947,2,0.0009795618353226911,1.0887867244016136,0.4296759026634609,,"CAR(0,2)",0,2
14008,AMGN,2006-04-19,-0.06024923876012832,-1.4975776866927355,3,-0.0009152335515173575,1.0327524343747665,0.18772290177238238,,"CAR(0,2)",0,2
14008,AMGN,2006-07-21,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2006-10-24,0.029332670753388572,1.6790069811654869,3,-0.0005509844479383672,0.6481183542605191,0.18173482437672628,,"CAR(0,2)",0,2
14008,AMGN,2007-01-26,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2007-04-24,0.004019699251458987,0.15702832834208472,3,-0.0010453596091827982,0.6335603117887151,0.10181653396735202,,"CAR(0,2)",0,2
14008,AMGN,2007-07-27,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2007-10-25,-0.021232208793690865,-11.649802747471785,2,-0.0018936816517649963,0.6754880926026138,0.16590199837378128,,"CAR(0,2)",0,2
14008,AMGN,2008-01-25,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2008-04-25,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2008-07-29,0.026922115341848914,1.122517061136423,3,-0.001171165496763182,0.4600484647006622,0.12188059560609898,,"CAR(0,2)",0,2
14008,AMGN,2008-10-23,0.15341470675514607,1.9892854508625968,2,0.002150914383037072,0.33311434471257256,0.04870070149683714,,"CAR(0,2)",0,2
14008,AMGN,2009-01-27,-0.01548323299439884,-0.30264361075174634,3,0.004928167678021962,0.7332895348729349,0.47139798828503454,,"CAR(0,2)",0,2
14008,AMGN,2009-04-24,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2009-07-28,0.04014819036775402,1.1972835812580978,3,-0.0011885823138358218,0.5235174892834049,0.3337698689415348,,"CAR(0,2)",0,2
14008,AMGN,2009-10-22,-0.052824955521498206,-1.2859388774865954,2,-0.000458290217508256,0.44171693980203075,0.13169948809888365,,"CAR(0,2)",0,2
14008,AMGN,2010-01-26,0.044711009211952306,5.095149508359243,3,0.0004037104160559596,0.324396425563028,0.04580285079591451,,"CAR(0,2)",0,2
14008,AMGN,2010-04-22,-0.0008956726632453615,-0.04543561258733558,2,-0.00094603826590517,0.5262452767494511,0.2069435607847564,,"CAR(0,2)",0,2
14008,AMGN,2010-07-30,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2010-10-26,-0.008420985783079073,-0.6382926929368504,3,-0.0004463382816116305,0.7514404041821113,0.38012525192089486,,"CAR(0,2)",0,2
14008,AMGN,2011-01-25,-0.018763476691458232,-1.182455035839216,3,-0.0008406141736152857,0.7879074042607158,0.3641358563844357,,"CAR(0,2)",0,2
14008,AMGN,2011-04-21,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2011-07-29,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2011-10-25,-0.03214842044317326,-1.019880854971236,3,0.0007741473793057938,0.5637006731790184,0.395888142365728,,"CAR(0,2)",0,2
14008,AMGN,2012-01-10,0.041889891399155506,7.277390258880831,3,0.00034753047031504334,0.5720489002079857,0.49029636912805297,,"CAR(0,2)",0,2
14008,AMGN,2012-01-27,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2012-04-25,0.02479446961321704,2.8443934042487142,3,0.001344592139662737,0.5888625760750549,0.39065839812934666,,"CAR(0,2)",0,2
14008,AMGN,2012-07-27,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2012-10-24,0.000585313667401474,0.07801595365370184,3,0.0011946251894952226,0.8545299219150669,0.42431096130116186,,"CAR(0,2)",0,2
14008,AMGN,2013-01-24,-0.0032285004494289173,-0.2908322885527103,2,0.001194486263489033,0.8671073237858105,0.3925888092679761,,"CAR(0,2)",0,2
14008,AMGN,2013-03-06,-0.013427893451925604,-6.731241505392153,3,0.00021093564159600092,0.9103600098138982,0.34942812675961543,,"CAR(0,2)",0,2
14008,AMGN,2013-04-23,-0.05192845487917606,-0.5794594942686707,3,0.0003081162906135802,0.6539525164940252,0.18737530840367644,,"CAR(0,2)",0,2
14008,AMGN,2013-05-21,0.03756475118096781,4.713401320413903,3,0.0012601884665248762,0.7603276678625515,0.19339022077242707,,"CAR(0,2)",0,2
14008,AMGN,2013-05-30,-0.03234316331046315,-0.860930949585817,2,0.001800800673303117,0.8415674963843541,0.21728789650641822,,"CAR(0,2)",0,2
14008,AMGN,2013-06-12,-0.009790577506563394,-0.6633652536754532,3,0.0011702120146248655,0.9656356623632113,0.23055986543380413,,"CAR(0,2)",0,2
14008,AMGN,2013-07-31,-0.03268808369282221,-1.4175022401041943,3,-0.0001463203108198112,1.022336641670774,0.2052869316746112,,"CAR(0,2)",0,2
14008,AMGN,2013-08-26,0.0552491577382731,0.5851244054083282,3,5.97583949608477e-05,1.1025732302713804,0.24108384725389997,,"CAR(0,2)",0,2
14008,AMGN,2013-09-03,0.01958622506149871,1.2919390438036062,3,0.00046551984112979707,1.0992696080831825,0.2274405623728758,,"CAR(0,2)",0,2
14008,AMGN,2013-09-11,0.03147505864035968,2.70683007066889,3,0.0005666141474177818,1.097473966368662,0.20385714044199343,,"CAR(0,2)",0,2
14008,AMGN,2013-10-23,-0.005522563463042045,-1.7680581639080297,3,0.0014796789722728732,1.0831713549226116,0.16738776884013673,,"CAR(0,2)",0,2
14008,AMGN,2014-01-29,-0.008318004183183788,-0.9894457040478462,3,-0.0001555237278542417,1.2992979313953483,0.26883033477904617,,"CAR(0,2)",0,2
14008,AMGN,2014-04-23,-0.053288142922665475,-1.1869857225066482,3,3.041505414003035e-05,1.191250520440926,0.29067391506684814,,"CAR(0,2)",0,2
14008,AMGN,2014-06-12,0.0026496040059622947,0.21748829570006956,2,-0.0008695953918238095,1.3655644224187384,0.39907678685332637,,"CAR(0,2)",0,2
14008,AMGN,2014-07-30,0.05003562258072142,0.8695568640035283,3,-0.00040901034758088423,1.3058529058882693,0.37117611120078053,,"CAR(0,2)",0,2
14008,AMGN,2014-10-28,0.06362097391729772,2.220054581003575,3,9.06735990406683e-05,1.4870786996833454,0.3540092266338002,,"CAR(0,2)",0,2
14008,AMGN,2015-01-28,-0.025647635802000843,-2.6073784552086616,3,0.0022738423562852963,1.2979357917595176,0.38079129148550506,,"CAR(0,2)",0,2
14008,AMGN,2015-04-22,-0.0169393391570229,-2.5793678780358804,3,0.0008303895027726554,1.2655948813436717,0.426708638632746,,"CAR(0,2)",0,2
14008,AMGN,2015-07-31,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2015-10-29,-0.020006193118242165,-38.23690618750593,2,0.0006719451483749112,1.4676466053532071,0.5697854611606724,,"CAR(0,2)",0,2
14008,AMGN,2016-01-29,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2016-04-29,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2016-07-28,0.0031769498985660992,11.662226869945696,2,-0.00019632760156171344,1.1874750882076057,0.5280595198787948,,"CAR(0,2)",0,2
14008,AMGN,2016-10-28,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2017-02-03,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2017-04-27,-0.004167231887451714,-0.22864884757975731,2,-0.0002380979013011685,1.18882395697697,0.18922671793531676,,"CAR(0,2)",0,2
14008,AMGN,2017-07-26,-0.03284981402434628,-0.843181935070659,3,0.00023037491717670783,0.882339928231765,0.11463048538226728,,"CAR(0,2)",0,2
14008,AMGN,2017-10-26,-0.022219332434697547,-2.814114582021472,2,6.626643682869138e-05,1.049708390476418,0.2126594227905162,,"CAR(0,2)",0,2
14008,AMGN,2018-02-02,,,0,,,,boolean value of NA is ambiguous,"CAR(0,2)",0,2
14008,AMGN,2018-04-25,0.01988811771191879,0.934642116737433,3,-8.408462406639373e-05,1.159586419145043,0.42226188252419716,,"CAR(0,2)",0,2
